location_id,customer_city,customer_state,customer_region
Loc6258,Los Angeles,California,West
Loc6259,Miami,Florida,South
Loc6260,Mobile,Alabama,South
Loc6261,Seattle,Washington,West
Loc6262,Philadelphia,Pennsylvania,East
Loc6263,Mobile,Alabama,South
Loc6264,Mobile,Alabama,South
Loc6265,Shelton,Connecticut,East
Loc6266,Shelton,Connecticut,East
Loc6267,Mobile,Alabama,South
Loc6268,Philadelphia,Pennsylvania,East
Loc6269,Westfield,New Jersey,East
Loc6270,Fort Lauderdale,Florida,South
Loc6271,Lincoln Park,Michigan,Central
Loc6272,East Orange,New Jersey,East
Loc6273,Overland Park,Kansas,Central
Loc6274,East Orange,New Jersey,East
Loc6275,East Orange,New Jersey,East
Loc6276,East Orange,New Jersey,East
Loc6277,Phoenix,Arizona,West
Loc6278,Chicago,Illinois,Central
Loc6279,Chicago,Illinois,Central
Loc6280,Overland Park,Kansas,Central
Loc6281,Fort Lauderdale,Florida,South
Loc6282,Scottsdale,Arizona,West
Loc6283,Philadelphia,Pennsylvania,East
Loc6284,Marietta,Georgia,South
Loc6285,Fairfield,Connecticut,East
Loc6286,Palm Coast,Florida,South
Loc6287,Philadelphia,Pennsylvania,East
Loc6288,Philadelphia,Pennsylvania,East
Loc6289,Philadelphia,Pennsylvania,East
Loc6290,Marietta,Georgia,South
Loc6291,Marietta,Georgia,South
Loc6292,Marietta,Georgia,South
Loc6293,Philadelphia,Pennsylvania,East
Loc6294,Aurora,Illinois,Central
Loc6295,Dallas,Texas,Central
Loc6296,Detroit,Michigan,Central
Loc6297,Detroit,Michigan,Central
Loc6298,Detroit,Michigan,Central
Loc6299,Detroit,Michigan,Central
Loc6300,Hickory,North Carolina,South
Loc6301,Rockville,Maryland,East
Loc6302,San Angelo,Texas,Central
Loc6303,San Angelo,Texas,Central
Loc6304,Fairfield,Connecticut,East
Loc6305,Oxnard,California,West
Loc6306,Richmond,Indiana,Central
Loc6307,Franklin,Massachusetts,East
Loc6308,San Francisco,California,West
Loc6309,Franklin,Massachusetts,East
Loc6310,Franklin,Massachusetts,East
Loc6311,Richmond,Virginia,South
Loc6312,San Angelo,Texas,Central
Loc6313,Knoxville,Tennessee,South
Loc6314,Los Angeles,California,West
Loc6315,Fairfield,Connecticut,East
Loc6316,Oxnard,California,West
Loc6317,Oxnard,California,West
Loc6318,Rochester,Minnesota,Central
Loc6319,Oxnard,California,West
Loc6320,Richmond,Virginia,South
Loc6321,Franklin,Massachusetts,East
Loc6322,Raleigh,North Carolina,South
Loc6323,Rockville,Maryland,East
Loc6324,Houston,Texas,Central
Loc6325,San Jose,California,West
Loc6326,Providence,Rhode Island,East
Loc6327,San Jose,California,West
Loc6328,San Jose,California,West
Loc6329,Marion,Iowa,Central
Loc6330,San Jose,California,West
Loc6331,New York City,New York,East
Loc6332,New York City,New York,East
Loc6333,New York City,New York,East
Loc6334,San Francisco,California,West
Loc6335,San Francisco,California,West
Loc6336,Houston,Texas,Central
Loc6337,Providence,Rhode Island,East
Loc6338,San Francisco,California,West
Loc6339,Longmont,Colorado,West
Loc6340,Providence,Rhode Island,East
Loc6341,Morgan Hill,California,West
Loc6342,Oceanside,New York,East
Loc6343,Richmond,Indiana,Central
Loc6344,Los Angeles,California,West
Loc6345,Oceanside,New York,East
Loc6346,Morgan Hill,California,West
Loc6347,Richmond,Indiana,Central
Loc6348,Philadelphia,Pennsylvania,East
Loc6349,Morgan Hill,California,West
Loc6350,Philadelphia,Pennsylvania,East
Loc6351,Oceanside,New York,East
Loc6352,Oceanside,New York,East
Loc6353,Morgan Hill,California,West
Loc6354,Los Angeles,California,West
Loc6355,Oceanside,New York,East
Loc6356,Los Angeles,California,West
Loc6357,New York City,New York,East
Loc6358,Auburn,New York,East
Loc6359,New York City,New York,East
Loc6360,San Francisco,California,West
Loc6361,New York City,New York,East
Loc6362,New York City,New York,East
Loc6363,New York City,New York,East
Loc6364,New York City,New York,East
Loc6365,New York City,New York,East
Loc6366,Franklin,Massachusetts,East
Loc6367,Franklin,Wisconsin,Central
Loc6368,Newark,Delaware,East
Loc6369,Murray,Kentucky,South
Loc6370,Washington,District of Columbia,East
Loc6371,Chicago,Illinois,Central
Loc6372,Franklin,Wisconsin,Central
Loc6373,Seattle,Washington,West
Loc6374,Newark,Delaware,East
Loc6375,Chicago,Illinois,Central
Loc6376,Newark,Delaware,East
Loc6377,Georgetown,Kentucky,South
Loc6378,New York City,New York,East
Loc6379,Franklin,Wisconsin,Central
Loc6380,Georgetown,Kentucky,South
Loc6381,Franklin,Wisconsin,Central
Loc6382,Los Angeles,California,West
Loc6383,Seattle,Washington,West
Loc6384,Seattle,Washington,West
Loc6385,Hempstead,New York,East
Loc6386,Los Angeles,California,West
Loc6387,Los Angeles,California,West
Loc6388,Hempstead,New York,East
Loc6389,Seattle,Washington,West
Loc6390,Los Angeles,California,West
Loc6391,Seattle,Washington,West
Loc6392,Los Angeles,California,West
Loc6393,Seattle,Washington,West
Loc6394,Antioch,California,West
Loc6395,Hempstead,New York,East
Loc6396,Seattle,Washington,West
Loc6397,Los Angeles,California,West
Loc6398,Seattle,Washington,West
Loc6399,Los Angeles,California,West
Loc6400,Eau Claire,Wisconsin,Central
Loc6401,Eau Claire,Wisconsin,Central
Loc6402,Richardson,Texas,Central
Loc6403,San Francisco,California,West
Loc6404,San Francisco,California,West
Loc6405,Columbus,Ohio,East
Loc6406,Columbus,Ohio,East
Loc6407,San Francisco,California,West
Loc6408,San Francisco,California,West
Loc6409,San Francisco,California,West
Loc6410,Greenville,North Carolina,South
Loc6411,Greenville,North Carolina,South
Loc6412,Greenville,North Carolina,South
Loc6413,Saint Paul,Minnesota,Central
Loc6414,Richardson,Texas,Central
Loc6415,Franklin,Tennessee,South
Loc6416,Springfield,Virginia,South
Loc6417,Fremont,Nebraska,Central
Loc6418,Jackson,Michigan,Central
Loc6419,Chicago,Illinois,Central
Loc6420,Fremont,Nebraska,Central
Loc6421,Fort Worth,Texas,Central
Loc6422,Stockton,California,West
Loc6423,Franklin,Tennessee,South
Loc6424,Lawrence,Massachusetts,East
Loc6425,Lawrence,Massachusetts,East
Loc6426,Fort Worth,Texas,Central
Loc6427,Chicago,Illinois,Central
Loc6428,Chicago,Illinois,Central
Loc6429,Jackson,Michigan,Central
Loc6430,Franklin,Tennessee,South
Loc6431,Jackson,Michigan,Central
Loc6432,San Francisco,California,West
Loc6433,Greenwood,Indiana,Central
Loc6434,Seattle,Washington,West
Loc6435,Seattle,Washington,West
Loc6436,Seattle,Washington,West
Loc6437,Watertown,New York,East
Loc6438,New York City,New York,East
Loc6439,Long Beach,California,West
Loc6440,New York City,New York,East
Loc6441,Seattle,Washington,West
Loc6442,Watertown,New York,East
Loc6443,New York City,New York,East
Loc6444,New York City,New York,East
Loc6445,Seattle,Washington,West
Loc6446,Columbus,Ohio,East
Loc6447,Anaheim,California,West
Loc6448,Portland,Oregon,West
Loc6449,Vancouver,Washington,West
Loc6450,Columbus,Ohio,East
Loc6451,Anaheim,California,West
Loc6452,Columbus,Ohio,East
Loc6453,Anaheim,California,West
Loc6454,Springfield,Ohio,East
Loc6455,Anaheim,California,West
Loc6456,Smyrna,Tennessee,South
Loc6457,Anaheim,California,West
Loc6458,Anaheim,California,West
Loc6459,Anaheim,California,West
Loc6460,Anaheim,California,West
Loc6461,New York City,New York,East
Loc6462,Anaheim,California,West
Loc6463,Anaheim,California,West
Loc6464,Homestead,Florida,South
Loc6465,Columbus,Ohio,East
Loc6466,Aurora,Colorado,West
Loc6467,Columbus,Ohio,East
Loc6468,Anaheim,California,West
Loc6469,Vancouver,Washington,West
Loc6470,Aurora,Colorado,West
Loc6471,Aurora,Colorado,West
Loc6472,New York City,New York,East
Loc6473,Vancouver,Washington,West
Loc6474,Jackson,Michigan,Central
Loc6475,Pasadena,California,West
Loc6476,New York City,New York,East
Loc6477,Pasadena,California,West
Loc6478,New York City,New York,East
Loc6479,Jackson,Michigan,Central
Loc6480,Lorain,Ohio,East
Loc6481,Columbus,Georgia,South
Loc6482,Jackson,Michigan,Central
Loc6483,New York City,New York,East
Loc6484,Columbus,Georgia,South
Loc6485,Lorain,Ohio,East
Loc6486,Jackson,Michigan,Central
Loc6487,Torrance,California,West
Loc6488,Riverside,California,West
Loc6489,Torrance,California,West
Loc6490,Norman,Oklahoma,Central
Loc6491,San Diego,California,West
Loc6492,Jackson,Mississippi,South
Loc6493,New York City,New York,East
Loc6494,New York City,New York,East
Loc6495,New York City,New York,East
Loc6496,New York City,New York,East
Loc6497,New York City,New York,East
Loc6498,San Diego,California,West
Loc6499,New York City,New York,East
Loc6500,Los Angeles,California,West
Loc6501,Detroit,Michigan,Central
Loc6502,Springfield,Oregon,West
Loc6503,Springfield,Oregon,West
Loc6504,Cuyahoga Falls,Ohio,East
Loc6505,Fayetteville,Arkansas,South
Loc6506,Detroit,Michigan,Central
Loc6507,Apple Valley,California,West
Loc6508,Goldsboro,North Carolina,South
Loc6509,Chicago,Illinois,Central
Loc6510,New York City,New York,East
Loc6511,San Diego,California,West
Loc6512,San Francisco,California,West
Loc6513,Detroit,Michigan,Central
Loc6514,Carlsbad,New Mexico,West
Loc6515,Carlsbad,New Mexico,West
Loc6516,Arlington,Texas,Central
Loc6517,Seattle,Washington,West
Loc6518,Arlington,Texas,Central
Loc6519,Omaha,Nebraska,Central
Loc6520,Minneapolis,Minnesota,Central
Loc6521,San Diego,California,West
Loc6522,Los Angeles,California,West
Loc6523,Salem,Oregon,West
Loc6524,Tamarac,Florida,South
Loc6525,Salem,Oregon,West
Loc6526,Tamarac,Florida,South
Loc6527,Morristown,New Jersey,East
Loc6528,Salem,Oregon,West
Loc6529,Salem,Oregon,West
Loc6530,Salem,Oregon,West
Loc6531,Los Angeles,California,West
Loc6532,New York City,New York,East
Loc6533,Tamarac,Florida,South
Loc6534,Los Angeles,California,West
Loc6535,Salem,Oregon,West
Loc6536,San Diego,California,West
Loc6537,San Diego,California,West
Loc6538,San Francisco,California,West
Loc6539,Salem,Oregon,West
Loc6540,Reading,Pennsylvania,East
Loc6541,Tucson,Arizona,West
Loc6542,New York City,New York,East
Loc6543,Tucson,Arizona,West
Loc6544,New York City,New York,East
Loc6545,Chicago,Illinois,Central
Loc6546,Portland,Oregon,West
Loc6547,Jackson,Mississippi,South
Loc6548,Jackson,Mississippi,South
Loc6549,Fremont,Nebraska,Central
Loc6550,Jackson,Mississippi,South
Loc6551,Moreno Valley,California,West
Loc6552,Moreno Valley,California,West
Loc6553,Redmond,Oregon,West
Loc6554,Redmond,Oregon,West
Loc6555,Redmond,Oregon,West
Loc6556,Seattle,Washington,West
Loc6557,New York City,New York,East
Loc6558,Seattle,Washington,West
Loc6559,Chicago,Illinois,Central
Loc6560,Houston,Texas,Central
Loc6561,Springfield,Virginia,South
Loc6562,Springfield,Virginia,South
Loc6563,Seattle,Washington,West
Loc6564,Seattle,Washington,West
Loc6565,Bowling Green,Ohio,East
Loc6566,Seattle,Washington,West
Loc6567,Grand Rapids,Michigan,Central
Loc6568,Houston,Texas,Central
Loc6569,Philadelphia,Pennsylvania,East
Loc6570,Seattle,Washington,West
Loc6571,Seattle,Washington,West
Loc6572,Seattle,Washington,West
Loc6573,Seattle,Washington,West
Loc6574,Warwick,Rhode Island,East
Loc6575,Philadelphia,Pennsylvania,East
Loc6576,Houston,Texas,Central
Loc6577,Houston,Texas,Central
Loc6578,Houston,Texas,Central
Loc6579,San Jose,California,West
Loc6580,New York City,New York,East
Loc6581,Charlotte,North Carolina,South
Loc6582,San Jose,California,West
Loc6583,Seattle,Washington,West
Loc6584,Portland,Oregon,West
Loc6585,Charlotte,North Carolina,South
Loc6586,New York City,New York,East
Loc6587,Houston,Texas,Central
Loc6588,New York City,New York,East
Loc6589,New York City,New York,East
Loc6590,Phoenix,Arizona,West
Loc6591,Nashua,New Hampshire,East
Loc6592,Fayetteville,Arkansas,South
Loc6593,Seattle,Washington,West
Loc6594,Phoenix,Arizona,West
Loc6595,New York City,New York,East
Loc6596,Fayetteville,Arkansas,South
Loc6597,New York City,New York,East
Loc6598,Los Angeles,California,West
Loc6599,Fayetteville,Arkansas,South
Loc6600,Los Angeles,California,West
Loc6601,Fayetteville,Arkansas,South
Loc6602,Phoenix,Arizona,West
Loc6603,Phoenix,Arizona,West
Loc6604,Phoenix,Arizona,West
Loc6605,Los Angeles,California,West
Loc6606,Los Angeles,California,West
Loc6607,Vineland,New Jersey,East
Loc6608,Los Angeles,California,West
Loc6609,Denver,Colorado,West
Loc6610,Vineland,New Jersey,East
Loc6611,Los Angeles,California,West
Loc6612,Los Angeles,California,West
Loc6613,Colorado Springs,Colorado,West
Loc6614,New York City,New York,East
Loc6615,Seattle,Washington,West
Loc6616,Los Angeles,California,West
Loc6617,New York City,New York,East
Loc6618,Los Angeles,California,West
Loc6619,Woodstock,Illinois,Central
Loc6620,Akron,Ohio,East
Loc6621,Philadelphia,Pennsylvania,East
Loc6622,Louisville,Kentucky,South
Loc6623,Port Arthur,Texas,Central
Loc6624,Port Arthur,Texas,Central
Loc6625,Lancaster,Ohio,East
Loc6626,Milwaukee,Wisconsin,Central
Loc6627,Wichita,Kansas,Central
Loc6628,Wichita,Kansas,Central
Loc6629,Los Angeles,California,West
Loc6630,Bristol,Tennessee,South
Loc6631,Bristol,Tennessee,South
Loc6632,Roseville,Michigan,Central
Loc6633,Miami,Florida,South
Loc6634,Aurora,Illinois,Central
Loc6635,Miami,Florida,South
Loc6636,Sacramento,California,West
Loc6637,Sacramento,California,West
Loc6638,Lancaster,Pennsylvania,East
Loc6639,Springfield,Missouri,Central
Loc6640,Los Angeles,California,West
Loc6641,Deer Park,Texas,Central
Loc6642,Columbus,Ohio,East
Loc6643,West Palm Beach,Florida,South
Loc6644,Los Angeles,California,West
Loc6645,Columbus,Ohio,East
Loc6646,Jacksonville,Florida,South
Loc6647,Reno,Nevada,West
Loc6648,Reno,Nevada,West
Loc6649,San Francisco,California,West
Loc6650,Jacksonville,Florida,South
Loc6651,Lancaster,Ohio,East
Loc6652,Anaheim,California,West
Loc6653,Huntsville,Texas,Central
Loc6654,Los Angeles,California,West
Loc6655,Huntsville,Texas,Central
Loc6656,Lorain,Ohio,East
Loc6657,Huntsville,Texas,Central
Loc6658,Huntsville,Texas,Central
Loc6659,Huntsville,Texas,Central
Loc6660,Huntsville,Texas,Central
Loc6661,Franklin,Wisconsin,Central
Loc6662,Huntsville,Texas,Central
Loc6663,El Paso,Texas,Central
Loc6664,El Paso,Texas,Central
Loc6665,El Paso,Texas,Central
Loc6666,Jacksonville,North Carolina,South
Loc6667,Jacksonville,North Carolina,South
Loc6668,El Paso,Texas,Central
Loc6669,New York City,New York,East
Loc6670,Jacksonville,North Carolina,South
Loc6671,San Francisco,California,West
Loc6672,San Francisco,California,West
Loc6673,Rancho Cucamonga,California,West
Loc6674,Tuscaloosa,Alabama,South
Loc6675,Ormond Beach,Florida,South
Loc6676,Long Beach,California,West
Loc6677,Long Beach,California,West
Loc6678,Long Beach,California,West
Loc6679,Long Beach,California,West
Loc6680,Naperville,Illinois,Central
Loc6681,Seattle,Washington,West
Loc6682,Philadelphia,Pennsylvania,East
Loc6683,Washington,District of Columbia,East
Loc6684,Dallas,Texas,Central
Loc6685,San Francisco,California,West
Loc6686,Washington,District of Columbia,East
Loc6687,Springfield,Missouri,Central
Loc6688,Springfield,Missouri,Central
Loc6689,Springfield,Missouri,Central
Loc6690,Springfield,Missouri,Central
Loc6691,Richmond,Indiana,Central
Loc6692,Johnson City,Tennessee,South
Loc6693,Johnson City,Tennessee,South
Loc6694,Johnson City,Tennessee,South
Loc6695,Jacksonville,North Carolina,South
Loc6696,Richmond,Indiana,Central
Loc6697,Johnson City,Tennessee,South
Loc6698,Los Angeles,California,West
Loc6699,Richmond,Indiana,Central
Loc6700,Richmond,Indiana,Central
Loc6701,Richmond,Indiana,Central
Loc6702,Aurora,Colorado,West
Loc6703,Richmond,Indiana,Central
Loc6704,Aurora,Colorado,West
Loc6705,Richmond,Indiana,Central
Loc6706,Richmond,Indiana,Central
Loc6707,Johnson City,Tennessee,South
Loc6708,Jacksonville,North Carolina,South
Loc6709,Richmond,Virginia,South
Loc6710,Philadelphia,Pennsylvania,East
Loc6711,Los Angeles,California,West
Loc6712,Austin,Texas,Central
Loc6713,Baltimore,Maryland,East
Loc6714,Philadelphia,Pennsylvania,East
Loc6715,Austin,Texas,Central
Loc6716,Austin,Texas,Central
Loc6717,Jackson,Michigan,Central
Loc6718,Los Angeles,California,West
Loc6719,Los Angeles,California,West
Loc6720,Lebanon,Tennessee,South
Loc6721,Jackson,Michigan,Central
Loc6722,Philadelphia,Pennsylvania,East
Loc6723,Philadelphia,Pennsylvania,East
Loc6724,Burlington,Vermont,East
Loc6725,Burlington,Vermont,East
Loc6726,Keller,Texas,Central
Loc6727,Burlington,Vermont,East
Loc6728,Burlington,Vermont,East
Loc6729,Lakewood,New Jersey,East
Loc6730,Philadelphia,Pennsylvania,East
Loc6731,New York City,New York,East
Loc6732,Morristown,New Jersey,East
Loc6733,Springfield,Oregon,West
Loc6734,Chicago,Illinois,Central
Loc6735,San Francisco,California,West
Loc6736,Los Angeles,California,West
Loc6737,Seattle,Washington,West
Loc6738,Seattle,Washington,West
Loc6739,Jackson,Michigan,Central
Loc6740,Jackson,Michigan,Central
Loc6741,Seattle,Washington,West
Loc6742,Seattle,Washington,West
Loc6743,Charlotte,North Carolina,South
Loc6744,Aurora,Illinois,Central
Loc6745,Los Angeles,California,West
Loc6746,Charlotte,North Carolina,South
Loc6747,Jackson,Michigan,Central
Loc6748,Seattle,Washington,West
Loc6749,Jackson,Michigan,Central
Loc6750,Jackson,Michigan,Central
Loc6751,Chicago,Illinois,Central
Loc6752,Chicago,Illinois,Central
Loc6753,Great Falls,Montana,West
Loc6754,Great Falls,Montana,West
Loc6755,Great Falls,Montana,West
Loc6756,Los Angeles,California,West
Loc6757,Detroit,Michigan,Central
Loc6758,Seattle,Washington,West
Loc6759,Tucson,Arizona,West
Loc6760,Seattle,Washington,West
Loc6761,Seattle,Washington,West
Loc6762,Tucson,Arizona,West
Loc6763,Seattle,Washington,West
Loc6764,San Jose,California,West
Loc6765,San Jose,California,West
Loc6766,Smyrna,Georgia,South
Loc6767,San Jose,California,West
Loc6768,Columbus,Georgia,South
Loc6769,Hoover,Alabama,South
Loc6770,Hoover,Alabama,South
Loc6771,San Francisco,California,West
Loc6772,Houston,Texas,Central
Loc6773,Columbus,Georgia,South
Loc6774,Kent,Ohio,East
Loc6775,Kent,Ohio,East
Loc6776,New York City,New York,East
Loc6777,Chicago,Illinois,Central
Loc6778,Costa Mesa,California,West
Loc6779,Wichita,Kansas,Central
Loc6780,Costa Mesa,California,West
Loc6781,New York City,New York,East
Loc6782,Marion,Iowa,Central
