time_id,order_date,isholiday
T23007,04m-08d-21y,no
T23008,03m-22d-21y,no
T23009,10m-31d-21y,no
T23010,04m-03d-21y,no
T23011,06m-13d-21y,no
T23012,06m-10d-21y,no
T23013,04m-01d-21y,no
T23014,12m-13d-21y,no
T23015,01m-17d-22y,yes
T23016,11m-03d-21y,no
T23017,11m-12d-21y,no
T23018,05m-20d-21y,no
T23019,04m-19d-21y,no
T23020,11m-03d-21y,no
T23021,11m-12d-21y,no
T23022,11m-12d-21y,no
T23023,11m-03d-21y,no
T23024,08m-22d-21y,no
T23025,06m-26d-21y,no
T23026,06m-26d-21y,no
T23027,04m-26d-21y,no
T23028,04m-19d-21y,no
T23029,04m-19d-21y,no
T23030,06m-26d-21y,no
T23031,05m-20d-21y,no
T23032,08m-21d-21y,no
T23033,04m-24d-21y,no
T23034,05m-20d-21y,no
T23035,11m-12d-21y,no
T23036,08m-21d-21y,no
T23037,04m-30d-21y,no
T23038,08m-22d-21y,no
T23039,08m-24d-21y,no
T23040,06m-22d-21y,no
T23041,10m-11d-21y,yes
T23042,06m-24d-21y,no
T23043,08m-24d-21y,no
T23044,09m-05d-21y,no
T23045,08m-24d-21y,no
T23046,10m-10d-21y,no
T23047,08m-26d-21y,no
T23048,11m-11d-21y,yes
T23049,08m-24d-21y,no
T23050,04m-17d-21y,no
T23051,08m-04d-21y,no
T23052,05m-20d-21y,no
T23053,05m-25d-21y,no
T23054,05m-20d-21y,no
T23055,10m-12d-21y,no
T23056,10m-11d-21y,yes
T23057,07m-18d-21y,no
T23058,08m-26d-21y,no
T23059,08m-26d-21y,no
T23060,08m-10d-21y,no
T23061,08m-24d-21y,no
T23062,11m-11d-21y,yes
T23063,06m-18d-21y,yes
T23064,06m-18d-21y,yes
T23065,04m-18d-21y,no
T23066,07m-05d-21y,yes
T23067,11m-11d-21y,yes
T23068,03m-08d-21y,no
T23069,07m-20d-21y,no
T23070,03m-07d-21y,no
T23071,03m-07d-21y,no
T23072,03m-07d-21y,no
T23073,11m-04d-21y,no
T23074,11m-04d-21y,no
T23075,03m-07d-21y,no
T23076,11m-04d-21y,no
T23077,11m-04d-21y,no
T23078,04m-20d-21y,no
T23079,04m-20d-21y,no
T23080,04m-20d-21y,no
T23081,07m-20d-21y,no
T23082,06m-30d-21y,no
T23083,06m-30d-21y,no
T23084,08m-25d-21y,no
T23085,08m-25d-21y,no
T23086,07m-03d-21y,no
T23087,06m-16d-21y,no
T23088,05m-25d-21y,no
T23089,07m-03d-21y,no
T23090,04m-22d-21y,no
T23091,07m-03d-21y,no
T23092,04m-22d-21y,no
T23093,08m-21d-21y,no
T23094,07m-22d-21y,no
T23095,08m-21d-21y,no
T23096,05m-25d-21y,no
T23097,06m-16d-21y,no
T23098,05m-25d-21y,no
T23099,07m-22d-21y,no
T23100,07m-22d-21y,no
T23101,04m-30d-21y,no
T23102,04m-30d-21y,no
T23103,08m-21d-21y,no
T23104,05m-25d-21y,no
T23105,04m-30d-21y,no
T23106,06m-16d-21y,no
T23107,06m-19d-21y,no
T23108,11m-02d-21y,no
T23109,06m-19d-21y,no
T23110,06m-19d-21y,no
T23111,08m-16d-21y,no
T23112,10m-05d-21y,no
T23113,08m-16d-21y,no
T23114,08m-16d-21y,no
T23115,10m-05d-21y,no
T23116,06m-18d-21y,yes
T23117,11m-02d-21y,no
T23118,09m-09d-21y,no
T23119,06m-18d-21y,yes
T23120,06m-18d-21y,yes
T23121,04m-24d-21y,no
T23122,11m-03d-21y,no
T23123,08m-21d-21y,no
T23124,08m-21d-21y,no
T23125,06m-22d-21y,no
T23126,07m-05d-21y,yes
T23127,10m-10d-21y,no
T23128,06m-24d-21y,no
T23129,07m-05d-21y,yes
T23130,05m-20d-21y,no
T23131,07m-25d-21y,no
T23132,04m-20d-21y,no
T23133,05m-19d-21y,no
T23134,07m-07d-21y,no
T23135,08m-25d-21y,no
T23136,08m-02d-21y,no
T23137,08m-16d-21y,no
T23138,08m-01d-21y,no
T23139,10m-05d-21y,no
T23140,06m-19d-21y,no
T23141,08m-01d-21y,no
T23142,11m-12d-21y,no
T23143,08m-21d-21y,no
T23144,04m-24d-21y,no
T23145,04m-24d-21y,no
T23146,04m-30d-21y,no
T23147,05m-20d-21y,no
T23148,09m-05d-21y,no
T23149,02m-08d-21y,no
T23150,09m-05d-21y,no
T23151,07m-18d-21y,no
T23152,06m-22d-21y,no
T23153,05m-22d-21y,no
T23154,11m-11d-21y,yes
T23155,05m-25d-21y,no
T23156,07m-25d-21y,no
T23157,05m-19d-21y,no
T23158,07m-07d-21y,no
T23159,06m-30d-21y,no
T23160,10m-10d-21y,no
T23161,06m-16d-21y,no
T23162,09m-06d-21y,yes
T23163,04m-22d-21y,no
T23164,08m-21d-21y,no
T23165,04m-22d-21y,no
T23166,10m-05d-21y,no
T23167,11m-02d-21y,no
T23168,08m-08d-21y,no
T23169,08m-08d-21y,no
T23170,06m-18d-21y,yes
T23171,06m-18d-21y,yes
T23172,08m-01d-21y,no
T23173,06m-19d-21y,no
T23174,08m-16d-21y,no
T23175,11m-02d-21y,no
T23176,06m-26d-21y,no
T23177,11m-12d-21y,no
T23178,08m-22d-21y,no
T23179,04m-30d-21y,no
T23180,04m-26d-21y,no
T23181,11m-03d-21y,no
T23182,09m-05d-21y,no
T23183,09m-05d-21y,no
T23184,07m-05d-21y,yes
T23185,07m-25d-21y,no
T23186,07m-25d-21y,no
T23187,08m-10d-21y,no
T23188,07m-18d-21y,no
T23189,07m-20d-21y,no
T23190,05m-19d-21y,no
T23191,06m-30d-21y,no
T23192,06m-16d-21y,no
T23193,04m-30d-21y,no
T23194,05m-25d-21y,no
T23195,09m-29d-21y,no
T23196,09m-29d-21y,no
T23197,11m-21d-22y,no
T23198,03m-23d-21y,no
T23199,12m-27d-22y,no
T23200,02m-12d-22y,no
T23201,12m-18d-22y,no
T23202,05m-07d-21y,no
T23203,03m-16d-21y,no
T23204,12m-14d-22y,no
T23205,12m-25d-22y,no
T23206,12m-14d-22y,no
T23207,12m-26d-22y,yes
T23208,01m-17d-21y,no
T23209,03m-23d-21y,no
T23210,05m-07d-21y,no
T23211,02m-25d-21y,no
T23212,09m-24d-21y,no
T23213,03m-16d-21y,no
T23214,02m-25d-21y,no
T23215,06m-04d-21y,no
T23216,01m-17d-21y,no
T23217,03m-31d-21y,no
T23218,03m-24d-21y,no
T23219,07m-06d-22y,no
T23220,05m-04d-22y,no
T23221,03m-27d-21y,no
T23222,05m-13d-21y,no
T23223,05m-01d-21y,no
T23224,03m-26d-21y,no
T23225,12m-07d-21y,no
T23226,05m-08d-21y,no
T23227,12m-12d-21y,no
T23228,05m-01d-21y,no
T23229,04m-04d-21y,no
T23230,06m-03d-21y,no
T23231,03m-27d-21y,no
T23232,03m-17d-21y,no
T23233,12m-01d-21y,no
T23234,02m-16d-21y,no
T23235,02m-19d-21y,no
T23236,02m-28d-21y,no
T23237,06m-04d-21y,no
T23238,08m-30d-21y,no
T23239,12m-07d-21y,no
T23240,03m-12d-21y,no
T23241,01m-01d-22y,no
T23242,02m-25d-21y,no
T23243,03m-27d-21y,no
T23244,05m-12d-21y,no
T23245,12m-01d-21y,no
T23246,02m-28d-21y,no
T23247,04m-07d-21y,no
T23248,04m-11d-21y,no
T23249,01m-02d-21y,no
T23250,02m-04d-21y,no
T23251,11m-27d-21y,no
T23252,03m-20d-21y,no
T23253,02m-03d-21y,no
T23254,09m-18d-21y,no
T23255,03m-22d-21y,no
T23256,01m-03d-21y,no
T23257,06m-03d-21y,no
T23258,03m-14d-21y,no
T23259,12m-30d-21y,no
T23260,03m-30d-21y,no
T23261,03m-30d-21y,no
T23262,04m-11d-21y,no
T23263,02m-26d-21y,no
T23264,10m-27d-21y,no
T23265,02m-26d-21y,no
T23266,04m-04d-21y,no
T23267,04m-04d-21y,no
T23268,05m-02d-21y,no
T23269,03m-02d-21y,no
T23270,03m-23d-21y,no
T23271,03m-02d-21y,no
T23272,03m-11d-21y,no
T23273,09m-29d-21y,no
T23274,09m-29d-21y,no
T23275,03m-27d-21y,no
T23276,02m-25d-21y,no
T23277,03m-31d-21y,no
T23278,03m-16d-21y,no
T23279,02m-25d-21y,no
T23280,06m-02d-21y,no
T23281,03m-27d-21y,no
T23282,06m-04d-21y,no
T23283,01m-22d-21y,no
T23284,01m-31d-21y,no
T23285,01m-28d-21y,no
T23286,02m-10d-21y,no
T23287,04m-12d-22y,no
T23288,01m-28d-21y,no
T23289,04m-09d-22y,no
T23290,12m-15d-21y,no
T23291,04m-09d-22y,no
T23292,01m-19d-21y,no
T23293,05m-06d-21y,no
T23294,05m-08d-21y,no
T23295,05m-01d-21y,no
T23296,06m-12d-21y,no
T23297,08m-29d-21y,no
T23298,05m-09d-21y,no
T23299,05m-11d-21y,no
T23300,01m-01d-22y,no
T23301,01m-21d-21y,no
T23302,05m-12d-21y,no
T23303,04m-07d-21y,no
T23304,12m-01d-21y,no
T23305,01m-06d-22y,no
T23306,02m-16d-21y,no
T23307,05m-01d-21y,no
T23308,05m-11d-21y,no
T23309,09m-20d-21y,no
T23310,04m-03d-21y,no
T23311,01m-19d-22y,no
T23312,02m-03d-21y,no
T23313,05m-10d-21y,no
T23314,11m-30d-21y,no
T23315,12m-18d-21y,no
T23316,03m-28d-21y,no
T23317,10m-29d-21y,no
T23318,12m-17d-21y,no
T23319,02m-19d-21y,no
T23320,10m-29d-21y,no
T23321,02m-20d-21y,no
T23322,10m-29d-21y,no
T23323,03m-02d-21y,no
T23324,01m-24d-21y,no
T23325,03m-13d-21y,no
T23326,03m-13d-21y,no
T23327,03m-29d-21y,no
T23328,01m-19d-22y,no
T23329,10m-27d-21y,no
T23330,02m-25d-21y,no
T23331,10m-26d-21y,no
T23332,05m-04d-21y,no
T23333,02m-25d-21y,no
T23334,03m-30d-21y,no
T23335,02m-10d-21y,no
T23336,05m-06d-21y,no
T23337,02m-16d-21y,no
T23338,12m-10d-21y,no
T23339,05m-12d-21y,no
T23340,12m-12d-21y,no
T23341,02m-09d-21y,no
T23342,03m-30d-21y,no
T23343,01m-30d-21y,no
T23344,06m-04d-21y,no
T23345,04m-11d-21y,no
T23346,01m-10d-21y,no
T23347,12m-15d-21y,no
T23348,03m-27d-21y,no
T23349,05m-12d-21y,no
T23350,01m-10d-21y,no
T23351,05m-12d-21y,no
T23352,02m-03d-21y,no
T23353,01m-10d-21y,no
T23354,12m-10d-21y,no
T23355,02m-28d-21y,no
T23356,04m-11d-21y,no
T23357,03m-01d-22y,no
T23358,01m-01d-22y,no
T23359,05m-11d-21y,no
T23360,11m-27d-21y,no
T23361,01m-03d-21y,no
T23362,11m-25d-21y,yes
T23363,06m-03d-21y,no
T23364,12m-05d-21y,no
T23365,03m-30d-21y,no
T23366,05m-02d-21y,no
T23367,03m-29d-21y,no
T23368,02m-03d-21y,no
T23369,01m-17d-21y,no
T23370,04m-11d-21y,no
T23371,10m-27d-21y,no
T23372,04m-04d-21y,no
T23373,03m-20d-21y,no
T23374,09m-29d-21y,no
T23375,09m-29d-21y,no
T23376,05m-13d-21y,no
T23377,03m-17d-21y,no
T23378,06m-04d-21y,no
T23379,06m-03d-21y,no
T23380,03m-21d-21y,no
T23381,03m-01d-22y,no
T23382,02m-19d-21y,no
T23383,03m-17d-21y,no
T23384,05m-08d-21y,no
T23385,01m-26d-21y,no
T23386,01m-25d-21y,no
T23387,03m-26d-21y,no
T23388,06m-03d-21y,no
T23389,01m-10d-21y,no
T23390,12m-05d-21y,no
T23391,04m-11d-21y,no
T23392,12m-12d-21y,no
T23393,02m-09d-21y,no
T23394,02m-03d-21y,no
T23395,12m-15d-21y,no
T23396,06m-05d-21y,no
T23397,01m-03d-21y,no
T23398,03m-29d-21y,no
T23399,12m-21d-21y,no
T23400,11m-24d-21y,no
T23401,12m-17d-21y,no
T23402,11m-24d-21y,no
T23403,01m-24d-21y,no
T23404,01m-24d-21y,no
T23405,01m-17d-21y,no
T23406,01m-18d-21y,yes
T23407,01m-17d-21y,no
T23408,02m-04d-21y,no
T23409,02m-04d-21y,no
T23410,01m-30d-21y,no
T23411,02m-03d-21y,no
T23412,02m-04d-21y,no
T23413,06m-05d-21y,no
T23414,02m-04d-21y,no
T23415,10m-27d-21y,no
T23416,02m-27d-21y,no
T23417,06m-04d-21y,no
T23418,02m-25d-21y,no
T23419,03m-03d-21y,no
T23420,09m-02d-21y,no
T23421,07m-27d-21y,no
T23422,09m-03d-21y,no
T23423,08m-17d-21y,no
T23424,04m-26d-21y,no
T23425,08m-17d-21y,no
T23426,07m-21d-21y,no
T23427,05m-16d-21y,no
T23428,05m-22d-21y,no
T23429,03m-06d-21y,no
T23430,07m-31d-21y,no
T23431,07m-27d-21y,no
T23432,07m-29d-21y,no
T23433,06m-24d-21y,no
T23434,05m-16d-21y,no
T23435,07m-27d-21y,no
T23436,06m-24d-21y,no
T23437,04m-26d-21y,no
T23438,08m-08d-21y,no
T23439,05m-22d-21y,no
T23440,04m-26d-21y,no
T23441,07m-31d-21y,no
T23442,07m-05d-21y,yes
T23443,03m-08d-21y,no
T23444,08m-17d-21y,no
T23445,04m-25d-21y,no
T23446,05m-22d-21y,no
T23447,04m-25d-21y,no
T23448,07m-31d-21y,no
T23449,07m-27d-21y,no
T23450,05m-19d-21y,no
T23451,10m-07d-21y,no
T23452,08m-08d-21y,no
T23453,05m-16d-21y,no
T23454,05m-30d-21y,no
T23455,03m-06d-21y,no
T23456,09m-03d-21y,no
T23457,06m-19d-21y,no
T23458,05m-16d-21y,no
T23459,09m-03d-21y,no
T23460,05m-19d-21y,no
T23461,06m-17d-21y,no
T23462,06m-17d-21y,no
T23463,04m-26d-21y,no
T23464,09m-03d-21y,no
T23465,03m-08d-21y,no
T23466,06m-17d-21y,no
T23467,06m-28d-21y,no
T23468,06m-19d-21y,no
T23469,08m-08d-21y,no
T23470,03m-06d-21y,no
T23471,05m-30d-21y,no
T23472,03m-06d-21y,no
T23473,01m-07d-21y,no
T23474,05m-16d-21y,no
T23475,06m-25d-21y,no
T23476,04m-25d-21y,no
T23477,06m-17d-21y,no
T23478,06m-17d-21y,no
T23479,04m-17d-21y,no
T23480,09m-01d-21y,no
T23481,07m-11d-21y,no
T23482,09m-01d-21y,no
T23483,05m-17d-21y,no
T23484,07m-11d-21y,no
T23485,07m-01d-21y,no
T23486,07m-08d-21y,no
T23487,09m-01d-21y,no
T23488,04m-17d-21y,no
T23489,05m-17d-21y,no
T23490,04m-25d-21y,no
T23491,04m-25d-21y,no
T23492,06m-16d-21y,no
T23493,08m-10d-21y,no
T23494,10m-01d-21y,no
T23495,06m-18d-21y,yes
T23496,10m-05d-21y,no
T23497,06m-18d-21y,yes
T23498,11m-09d-21y,no
T23499,06m-22d-21y,no
T23500,06m-29d-21y,no
T23501,08m-07d-21y,no
T23502,07m-06d-21y,no
T23503,07m-06d-21y,no
T23504,08m-01d-21y,no
T23505,11m-30d-21y,no
T23506,06m-22d-21y,no
T23507,01m-06d-21y,no
T23508,11m-30d-21y,no
T23509,10m-04d-21y,no
T23510,07m-06d-21y,no
T23511,10m-01d-21y,no
T23512,07m-01d-21y,no
T23513,10m-04d-21y,no
T23514,11m-07d-21y,no
T23515,07m-20d-21y,no
T23516,04m-20d-21y,no
T23517,10m-04d-21y,no
T23518,07m-06d-21y,no
T23519,11m-09d-21y,no
T23520,04m-20d-21y,no
T23521,04m-17d-21y,no
T23522,07m-10d-21y,no
T23523,08m-10d-21y,no
T23524,07m-29d-21y,no
T23525,05m-26d-21y,no
T23526,06m-25d-21y,no
T23527,04m-20d-21y,no
T23528,07m-10d-21y,no
T23529,08m-10d-21y,no
T23530,11m-04d-21y,no
T23531,11m-04d-21y,no
T23532,05m-29d-21y,no
T23533,06m-20d-21y,no
T23534,10m-10d-21y,no
T23535,07m-09d-21y,no
T23536,10m-02d-21y,no
T23537,10m-02d-21y,no
T23538,10m-02d-21y,no
T23539,05m-27d-21y,no
T23540,01m-05d-21y,no
T23541,05m-27d-21y,no
T23542,02m-07d-21y,no
T23543,05m-29d-21y,no
T23544,06m-18d-21y,yes
T23545,05m-25d-21y,no
T23546,05m-27d-21y,no
T23547,06m-20d-21y,no
T23548,09m-12d-21y,no
T23549,09m-12d-21y,no
T23550,10m-10d-21y,no
T23551,08m-30d-21y,no
T23552,02m-14d-21y,no
T23553,06m-17d-21y,no
T23554,02m-14d-21y,no
T23555,06m-17d-21y,no
T23556,03m-05d-21y,no
T23557,08m-16d-21y,no
T23558,07m-17d-21y,no
T23559,07m-17d-21y,no
T23560,05m-22d-21y,no
T23561,05m-22d-21y,no
T23562,08m-30d-21y,no
T23563,09m-03d-21y,no
T23564,10m-12d-21y,no
T23565,05m-20d-21y,no
T23566,07m-17d-21y,no
T23567,10m-12d-21y,no
T23568,05m-20d-21y,no
T23569,05m-19d-21y,no
T23570,05m-20d-21y,no
T23571,04m-27d-21y,no
T23572,07m-19d-21y,no
T23573,08m-16d-21y,no
T23574,10m-12d-21y,no
T23575,04m-29d-21y,no
T23576,04m-29d-21y,no
T23577,02m-07d-21y,no
T23578,07m-12d-21y,no
T23579,10m-01d-21y,no
T23580,07m-12d-21y,no
T23581,08m-18d-21y,no
T23582,05m-16d-21y,no
T23583,07m-03d-21y,no
T23584,09m-08d-21y,no
T23585,08m-05d-21y,no
T23586,05m-21d-21y,no
T23587,03m-01d-22y,no
T23588,07m-03d-21y,no
T23589,05m-23d-21y,no
T23590,11m-03d-21y,no
T23591,11m-09d-21y,no
T23592,04m-23d-21y,no
T23593,03m-01d-22y,no
T23594,09m-08d-21y,no
T23595,05m-17d-21y,no
T23596,08m-20d-21y,no
T23597,08m-04d-21y,no
T23598,08m-25d-21y,no
T23599,05m-23d-21y,no
T23600,04m-25d-21y,no
T23601,08m-05d-21y,no
T23602,08m-25d-21y,no
T23603,05m-17d-21y,no
T23604,07m-20d-21y,no
T23605,11m-04d-21y,no
T23606,05m-17d-21y,no
T23607,04m-27d-21y,no
T23608,05m-17d-21y,no
T23609,10m-06d-21y,no
T23610,07m-12d-21y,no
T23611,08m-08d-21y,no
T23612,11m-03d-21y,no
T23613,07m-23d-21y,no
T23614,08m-18d-21y,no
T23615,08m-20d-21y,no
T23616,04m-23d-21y,no
T23617,04m-23d-21y,no
T23618,06m-24d-21y,no
T23619,05m-26d-21y,no
T23620,08m-06d-21y,no
T23621,09m-08d-21y,no
T23622,05m-16d-21y,no
T23623,08m-04d-21y,no
T23624,06m-24d-21y,no
T23625,08m-18d-21y,no
T23626,07m-05d-21y,yes
T23627,08m-20d-21y,no
T23628,03m-01d-22y,no
T23629,08m-04d-21y,no
T23630,08m-18d-21y,no
T23631,04m-27d-21y,no
T23632,07m-31d-21y,no
T23633,07m-21d-21y,no
T23634,11m-11d-21y,yes
T23635,08m-09d-21y,no
T23636,08m-03d-21y,no
T23637,07m-27d-21y,no
T23638,10m-11d-21y,yes
T23639,08m-03d-21y,no
T23640,09m-03d-21y,no
T23641,07m-27d-21y,no
T23642,09m-22d-21y,no
T23643,09m-22d-21y,no
T23644,07m-03d-21y,no
T23645,06m-28d-21y,no
T23646,06m-25d-21y,no
T23647,09m-03d-21y,no
T23648,10m-11d-21y,yes
T23649,08m-22d-21y,no
T23650,09m-12d-21y,no
T23651,10m-11d-21y,yes
T23652,02m-08d-21y,no
T23653,08m-22d-21y,no
T23654,06m-29d-21y,no
T23655,09m-03d-21y,no
T23656,08m-22d-21y,no
T23657,10m-01d-21y,no
T23658,09m-12d-21y,no
T23659,07m-21d-21y,no
T23660,07m-03d-21y,no
T23661,08m-03d-21y,no
T23662,10m-01d-21y,no
T23663,11m-11d-21y,yes
T23664,09m-10d-21y,no
T23665,07m-21d-21y,no
T23666,09m-11d-21y,no
T23667,07m-02d-21y,no
T23668,08m-19d-21y,no
T23669,06m-28d-21y,no
T23670,08m-06d-21y,no
T23671,08m-09d-21y,no
T23672,07m-27d-21y,no
T23673,03m-06d-21y,no
T23674,06m-19d-21y,no
T23675,07m-30d-21y,no
T23676,06m-25d-21y,no
T23677,09m-02d-21y,no
T23678,05m-19d-21y,no
T23679,03m-08d-21y,no
T23680,05m-30d-21y,no
T23681,08m-17d-21y,no
T23682,08m-02d-21y,no
T23683,02m-07d-21y,no
T23684,05m-23d-21y,no
T23685,06m-25d-21y,no
T23686,08m-26d-21y,no
T23687,07m-16d-21y,no
T23688,09m-01d-21y,no
T23689,04m-25d-21y,no
T23690,06m-24d-21y,no
T23691,05m-27d-21y,no
T23692,04m-21d-21y,no
T23693,04m-22d-21y,no
T23694,04m-25d-21y,no
T23695,01m-06d-21y,no
T23696,02m-05d-21y,no
T23697,07m-06d-21y,no
T23698,10m-01d-21y,no
T23699,02m-07d-21y,no
T23700,06m-25d-21y,no
T23701,05m-25d-21y,no
T23702,11m-04d-21y,no
T23703,05m-27d-21y,no
T23704,06m-20d-21y,no
T23705,08m-07d-21y,no
T23706,05m-29d-21y,no
T23707,09m-12d-21y,no
T23708,03m-05d-21y,no
T23709,08m-18d-21y,no
T23710,09m-07d-21y,no
T23711,02m-14d-21y,no
T23712,09m-07d-21y,no
T23713,07m-17d-21y,no
T23714,05m-16d-21y,no
T23715,04m-24d-21y,no
T23716,11m-04d-21y,no
T23717,08m-08d-21y,no
T23718,07m-05d-21y,yes
T23719,11m-04d-21y,no
T23720,04m-27d-21y,no
T23721,04m-27d-21y,no
T23722,08m-06d-21y,no
T23723,08m-25d-21y,no
T23724,08m-06d-21y,no
T23725,07m-20d-21y,no
T23726,10m-01d-21y,no
T23727,05m-16d-21y,no
T23728,08m-09d-21y,no
T23729,07m-31d-21y,no
T23730,08m-09d-21y,no
T23731,09m-10d-21y,no
T23732,06m-25d-21y,no
T23733,10m-07d-21y,no
T23734,10m-07d-21y,no
T23735,05m-16d-21y,no
T23736,04m-26d-21y,no
T23737,06m-24d-21y,no
T23738,10m-07d-21y,no
T23739,07m-20d-21y,no
T23740,07m-11d-21y,no
T23741,08m-26d-21y,no
T23742,12m-21d-21y,no
T23743,02m-05d-21y,no
T23744,07m-29d-21y,no
T23745,06m-24d-21y,no
T23746,07m-24d-21y,no
T23747,07m-10d-21y,no
T23748,11m-07d-21y,no
T23749,05m-23d-21y,no
T23750,07m-11d-21y,no
T23751,06m-29d-21y,no
T23752,07m-20d-21y,no
T23753,01m-06d-21y,no
T23754,05m-27d-21y,no
T23755,05m-25d-21y,no
T23756,10m-10d-21y,no
T23757,08m-16d-21y,no
T23758,05m-22d-21y,no
T23759,08m-02d-21y,no
T23760,05m-22d-21y,no
T23761,09m-03d-21y,no
T23762,09m-07d-21y,no
T23763,08m-30d-21y,no
T23764,05m-20d-21y,no
T23765,09m-07d-21y,no
T23766,11m-03d-21y,no
T23767,11m-04d-21y,no
T23768,10m-01d-21y,no
T23769,11m-03d-21y,no
T23770,05m-17d-21y,no
T23771,10m-01d-21y,no
T23772,04m-23d-21y,no
T23773,05m-26d-21y,no
T23774,04m-23d-21y,no
T23775,08m-05d-21y,no
T23776,06m-24d-21y,no
T23777,08m-12d-21y,no
T23778,08m-03d-21y,no
T23779,11m-11d-21y,yes
T23780,07m-31d-21y,no
T23781,06m-24d-21y,no
T23782,07m-31d-21y,no
T23783,08m-08d-21y,no
T23784,05m-19d-21y,no
T23785,06m-25d-21y,no
T23786,06m-19d-21y,no
T23787,03m-08d-21y,no
T23788,07m-21d-21y,no
T23789,06m-28d-21y,no
T23790,07m-06d-21y,no
T23791,01m-06d-21y,no
T23792,07m-01d-21y,no
T23793,05m-26d-21y,no
T23794,06m-17d-21y,no
T23795,05m-26d-21y,no
T23796,06m-17d-21y,no
T23797,10m-01d-21y,no
T23798,06m-25d-21y,no
T23799,07m-01d-21y,no
T23800,08m-01d-21y,no
T23801,06m-25d-21y,no
T23802,05m-17d-21y,no
T23803,08m-07d-21y,no
T23804,11m-30d-21y,no
T23805,11m-09d-21y,no
T23806,05m-23d-21y,no
T23807,12m-21d-21y,no
T23808,11m-30d-21y,no
T23809,04m-25d-21y,no
T23810,06m-20d-21y,no
T23811,10m-02d-21y,no
T23812,07m-29d-21y,no
T23813,03m-05d-21y,no
T23814,10m-12d-21y,no
T23815,07m-19d-21y,no
T23816,03m-05d-21y,no
T23817,05m-22d-21y,no
T23818,02m-07d-21y,no
T23819,05m-19d-21y,no
T23820,06m-17d-21y,no
T23821,08m-25d-21y,no
T23822,09m-02d-21y,no
T23823,06m-24d-21y,no
T23824,07m-20d-21y,no
T23825,07m-05d-21y,yes
T23826,11m-09d-21y,no
T23827,07m-20d-21y,no
T23828,08m-05d-21y,no
T23829,10m-06d-21y,no
T23830,03m-01d-22y,no
T23831,11m-04d-21y,no
T23832,08m-18d-21y,no
T23833,11m-04d-21y,no
T23834,09m-22d-21y,no
T23835,10m-11d-21y,yes
T23836,09m-10d-21y,no
T23837,10m-01d-21y,no
T23838,09m-11d-21y,no
T23839,07m-31d-21y,no
T23840,10m-01d-21y,no
T23841,05m-30d-21y,no
T23842,03m-06d-21y,no
T23843,03m-06d-21y,no
T23844,05m-30d-21y,no
T23845,03m-06d-21y,no
T23846,01m-07d-21y,no
T23847,09m-03d-21y,no
T23848,06m-25d-21y,no
T23849,05m-16d-21y,no
T23850,07m-29d-21y,no
T23851,03m-08d-21y,no
T23852,07m-21d-21y,no
T23853,05m-22d-21y,no
T23854,07m-21d-21y,no
T23855,08m-08d-21y,no
T23856,08m-02d-21y,no
T23857,06m-25d-21y,no
T23858,04m-17d-21y,no
T23859,10m-05d-21y,no
T23860,05m-27d-21y,no
T23861,10m-04d-21y,no
T23862,11m-09d-21y,no
T23863,08m-01d-21y,no
T23864,06m-25d-21y,no
T23865,08m-07d-21y,no
T23866,08m-03d-21y,no
T23867,11m-30d-21y,no
T23868,09m-01d-21y,no
T23869,08m-26d-21y,no
T23870,07m-06d-21y,no
T23871,08m-07d-21y,no
T23872,04m-28d-21y,no
T23873,06m-16d-21y,no
T23874,08m-01d-21y,no
T23875,04m-28d-21y,no
T23876,08m-02d-21y,no
T23877,08m-02d-21y,no
T23878,11m-04d-21y,no
T23879,08m-07d-21y,no
T23880,10m-10d-21y,no
T23881,09m-12d-21y,no
T23882,09m-12d-21y,no
T23883,10m-10d-21y,no
T23884,02m-14d-21y,no
T23885,08m-02d-21y,no
T23886,02m-14d-21y,no
T23887,07m-17d-21y,no
T23888,08m-30d-21y,no
T23889,04m-27d-21y,no
T23890,05m-19d-21y,no
T23891,05m-19d-21y,no
T23892,08m-16d-21y,no
T23893,04m-27d-21y,no
T23894,10m-12d-21y,no
T23895,06m-16d-21y,no
T23896,10m-01d-21y,no
T23897,07m-05d-21y,yes
T23898,11m-04d-21y,no
T23899,04m-25d-21y,no
T23900,04m-23d-21y,no
T23901,08m-08d-21y,no
T23902,06m-24d-21y,no
T23903,07m-07d-21y,no
T23904,08m-06d-21y,no
T23905,03m-01d-22y,no
T23906,08m-25d-21y,no
T23907,05m-21d-21y,no
T23908,08m-06d-21y,no
T23909,08m-08d-21y,no
T23910,05m-23d-21y,no
T23911,06m-24d-21y,no
T23912,09m-10d-21y,no
T23913,07m-21d-21y,no
T23914,08m-09d-21y,no
T23915,09m-03d-21y,no
T23916,08m-03d-21y,no
T23917,07m-21d-21y,no
T23918,09m-11d-21y,no
T23919,10m-11d-21y,yes
T23920,09m-28d-21y,no
T23921,09m-12d-21y,no
T23922,01m-12d-21y,no
T23923,01m-17d-22y,yes
T23924,10m-14d-21y,no
T23925,10m-14d-21y,no
T23926,10m-14d-21y,no
T23927,01m-12d-21y,no
T23928,10m-14d-21y,no
T23929,01m-17d-22y,yes
T23930,01m-12d-21y,no
T23931,01m-17d-22y,yes
T23932,01m-17d-22y,yes
T23933,01m-17d-22y,yes
T23934,12m-13d-22y,no
T23935,09m-30d-22y,no
